"utc","processId","rssBytes","peakRssBytes","cpuSeconds"
"2026-09-21T22:05:24.9932389Z","31332","295497728","349503488","75.9375"
"2026-09-21T22:05:25.5142652Z","31332","297283584","349503488","76.421875"
"2026-09-21T22:05:26.0344764Z","31332","306401280","349503488","77.109375"
"2026-09-21T22:05:26.5501833Z","31332","306401280","349503488","77.359375"
"2026-09-21T22:05:27.0714875Z","31332","275972096","349503488","77.625"
"2026-09-21T22:05:27.5931934Z","31332","276877312","349503488","77.796875"
"2026-09-21T22:05:28.1167503Z","31332","276877312","349503488","78.015625"
"2026-09-21T22:05:28.6289924Z","31332","277753856","349503488","78.203125"
"2026-09-21T22:05:29.1536107Z","31332","277753856","349503488","78.53125"
"2026-09-21T22:05:29.6691896Z","31332","277753856","349503488","78.765625"
"2026-09-21T22:05:30.1808980Z","31332","277807104","349503488","79.046875"
"2026-09-21T22:05:30.7044440Z","31332","277827584","349503488","79.421875"
"2026-09-21T22:05:31.2177676Z","31332","277827584","349503488","79.640625"
"2026-09-21T22:05:31.7478021Z","31332","277827584","349503488","79.953125"
"2026-09-21T22:05:32.2681298Z","31332","277827584","349503488","80.234375"
"2026-09-21T22:05:32.7937019Z","31332","301629440","349503488","80.765625"
"2026-09-21T22:05:33.3159272Z","31332","302350336","349503488","81.140625"
"2026-09-21T22:05:33.8363654Z","31332","302608384","349503488","81.46875"
"2026-09-21T22:05:34.3571508Z","31332","302571520","349503488","81.765625"
"2026-09-21T22:05:34.8783743Z","31332","302600192","349503488","82.046875"
"2026-09-21T22:05:35.3998748Z","31332","302637056","349503488","82.296875"
"2026-09-21T22:05:35.9173228Z","31332","304115712","349503488","82.78125"
"2026-09-21T22:05:36.4342758Z","31332","304115712","349503488","83.09375"
"2026-09-21T22:05:36.9567373Z","31332","304132096","349503488","83.328125"
"2026-09-21T22:05:37.4713182Z","31332","304132096","349503488","83.546875"
"2026-09-21T22:05:37.9969582Z","31332","306987008","349503488","84.09375"
"2026-09-21T22:05:38.5076915Z","31332","306950144","349503488","84.421875"
"2026-09-21T22:05:39.0286010Z","31332","306950144","349503488","84.65625"
"2026-09-21T22:05:39.5480019Z","31332","306950144","349503488","84.875"
"2026-09-21T22:05:40.0812658Z","31332","309686272","349503488","85.484375"
"2026-09-21T22:05:40.5980358Z","31332","309686272","349503488","85.703125"
"2026-09-21T22:05:41.1173789Z","31332","309690368","349503488","86"
"2026-09-21T22:05:41.6327505Z","31332","309690368","349503488","86.21875"
"2026-09-21T22:05:42.1495204Z","31332","309780480","349503488","86.5625"
"2026-09-21T22:05:42.6596376Z","31332","309780480","349503488","86.765625"
"2026-09-21T22:05:43.1761715Z","31332","310284288","349503488","87.03125"
"2026-09-21T22:05:43.6956192Z","31332","310312960","349503488","87.390625"
"2026-09-21T22:05:44.2158471Z","31332","310312960","349503488","87.609375"
"2026-09-21T22:05:44.7368455Z","31332","310317056","349503488","87.84375"
"2026-09-21T22:05:45.2546783Z","31332","310317056","349503488","88.046875"
"2026-09-21T22:05:45.7806631Z","31332","310333440","349503488","88.265625"
"2026-09-21T22:05:46.3058535Z","31332","310431744","349503488","88.546875"
"2026-09-21T22:05:46.8190552Z","31332","310497280","349503488","88.8125"
"2026-09-21T22:05:47.3370972Z","31332","310497280","349503488","89.0625"
"2026-09-21T22:05:47.8585124Z","31332","310521856","349503488","89.390625"
"2026-09-21T22:05:48.3698702Z","31332","310501376","349503488","89.65625"
"2026-09-21T22:05:48.8938184Z","31332","310501376","349503488","89.84375"
"2026-09-21T22:05:49.4063439Z","31332","310734848","349503488","90.140625"
"2026-09-21T22:05:49.9292465Z","31332","310706176","349503488","90.34375"
"2026-09-21T22:05:50.4392206Z","31332","310706176","349503488","90.578125"
"2026-09-21T22:05:50.9559790Z","31332","310661120","349503488","90.859375"
"2026-09-21T22:05:51.4655151Z","31332","310702080","349503488","91.125"
"2026-09-21T22:05:51.9882770Z","31332","310702080","349503488","91.390625"
"2026-09-21T22:05:52.5072453Z","31332","313368576","349503488","91.953125"
"2026-09-21T22:05:53.0165811Z","31332","313323520","349503488","92.234375"
"2026-09-21T22:05:53.5322152Z","31332","342736896","349503488","92.421875"
"2026-09-21T22:05:54.0559914Z","31332","346542080","349503488","92.8125"
"2026-09-21T22:05:54.5752457Z","31332","347033600","352813056","93.84375"
"2026-09-21T22:05:55.0915846Z","31332","346988544","352813056","94.078125"
"2026-09-21T22:05:55.6053299Z","31332","346988544","352813056","94.359375"
"2026-09-21T22:05:56.1202029Z","31332","346988544","352813056","94.640625"
